model_id,category,category_clean,name,room_type,usable_room_types,style,anchor_type,placement_zone,layout_scale
933dc825712acc8ab5a3b8119a3da34a,"washer,automatic washer,washing machine",washer,Ã§amasÄ±r makinasÄ±-washing machine,Kitchen Room,Kitchen Room|Bathroom,Modern,appliance,wall,1.0
957ddf9eb718876dc2180858eb6a5f28,"washer,automatic washer,washing machine,dishwasher,dish washer,dishwashing machine",washer,dishwasher,Kitchen Room,Kitchen Room|Bathroom,Modern,appliance,wall,1.0
969c60ef5f2c2fe696d5fa1ee6ada8d1,"washer,automatic washer,washing machine",washer,LG F1407ADSP5 Washer Dryer Combo,Kitchen Room,Kitchen Room|Bathroom,Modern,appliance,wall,1.0
9ac5425b6c547d3d99373190f2d703c0,"washer,automatic washer,washing machine",washer,washer,Kitchen Room,Kitchen Room|Bathroom,Modern,appliance,wall,1.0
9b1b90b033d6c6a42bf3161ae4fda942,"washer,automatic washer,washing machine",washer,Laundry sink,Kitchen Room,Kitchen Room|Bathroom,Modern,appliance,wall,1.0
9b50ed5a7b980dea4572fbc715b752ca,"washer,automatic washer,washing machine",washer,Washing Machine,Kitchen Room,Kitchen Room|Bathroom,Modern,appliance,wall,1.0
9b744b01aaed2d603ebd14c45634ff71,"washer,automatic washer,washing machine",washer,LB12Q  e LBT12 - Lavadora Blue Touch 12kg (Electrolux),Kitchen Room,Kitchen Room|Bathroom,Mediterranean,appliance,wall,1.0
9cd0227494eeaafabd2a8bf2cac51544,"washer,automatic washer,washing machine",washer,Washing machine,Kitchen Room,Kitchen Room|Bathroom,Modern,appliance,wall,1.0
9e991b898c6362977123ef821e961857,"washer,automatic washer,washing machine",washer,LBU15 - Lavadora Blue Touch Ultra Clean (Electrolux),Kitchen Room,Kitchen Room|Bathroom,Mediterranean,appliance,wall,1.0
112624e40e96e5654a44340bf227e40,"microwave,microwave oven",microwave,"KCMS1555SSS  Kitchen RoomAid 1.5 Cu. Ft. Capacity, 1,200 Watts",Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
11b6eb19d293f93676839a521e23c8fa,"microwave,microwave oven",microwave,Microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
13290e02935a82a22846fa729d90e125,"microwave,microwave oven",microwave,Microwave Oven,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
146d5859bbd8d629bbf88898fc491e0c,"microwave,microwave oven",microwave,microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
1508af47d1e83932a10831b4711b98b9,"microwave,microwave oven",microwave,Microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
15ba6dd7a9ad8b12efe5f291bc2f5fd0,"microwave,microwave oven,desk",microwave,Room,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
15e1055bb947747048407a54b1fbfda8,"microwave,microwave oven",microwave,microwave oven,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
1605a1923b99fe6bdb4c5469c0c1ba80,"microwave,microwave oven",microwave,MERRYCHEF 1725 MICROWAVE OVEN,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
1674b409f2dda7774c86b1fdc94892eb,"microwave,microwave oven",microwave,GH7208XRB WhirlpoolÂ® 2.0 cu. ft. VelosÂ® SpeedCook Oven with Convection,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
16a1355b8749dcda33f93820d08ac745,"microwave,microwave oven",microwave,Micro-ondes Silvercrest - Silvercrest magnetron - Silvercrest microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
18234c941d0421729e8ab085b6e4d874,"microwave,microwave oven",microwave,Microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
19362facbca806df178e7d331e641179,"microwave,microwave oven",microwave,"JMC2430WS 30"" Built-In Microwave Oven with Speed-Cook",Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
1a79926636905e0ccb349a60fd15aa15,"microwave,microwave oven",microwave,Microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
1f50be38c10cc2201c8302bff3c63802,"microwave,microwave oven",microwave,microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
2352e8aa50465297df3a1b0d597ce76e,"microwave,microwave oven",microwave,PEB2060SMSS GE Profileâ„¢ 2.0 Cu. Ft. Countertop Microwave Oven,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
255a0ce59720bf24a53276bbe109327a,"microwave,microwave oven",microwave,Microonda,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
29012d42054b3a1087bcae7a654cc37,"microwave,microwave oven",microwave,Micro-ondas 18L Single Branco Brastemp - BMS25A,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
2a791816d868a81875782a1c52f768a9,"microwave,microwave oven",microwave,Microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
2b7006326f739b3fe793cc5433bece89,"microwave,microwave oven",microwave,Miele Microgolfoven  M 8161,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
2c453abc6198b01d3f7f3ed2c3c690fe,"microwave,microwave oven",microwave,Microwave ETA,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
2ebe8d4adde5172dc4ffd3331f849437,"microwave,microwave oven",microwave,very nice microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
30e4d5f28706a95abf37a318b55c6a3c,"microwave,microwave oven",microwave,Kitchen RoomAid Built-In Microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
30f4135ed68bff99186b61b33e112099,"microwave,microwave oven",microwave,DeLonghi 800W Microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
31548a2ffbdeb4037b6fd5468f603b31,"microwave,microwave oven",microwave,microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
337b1db9d85de33b4a73e364671ba824,"microwave,microwave oven",microwave,AVint Keuken,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
33aeb6c217d9cf7e178e7d331e641179,"microwave,microwave oven",microwave,"JMW3430WS 30"" Combination Oven with V2â„¢ Vertical Dual-Fan Convection Sys",Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
3420e627144ab8bcba7ad9409a09b1a9,"microwave,microwave oven",microwave,Microondas,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
3472585bf8e2cf3ddf3a1b0d597ce76e,"microwave,microwave oven",microwave,ZSA1201RSS - GE Monogram AdvantiumÂ® 120 Above-the-Cooktop Speedcooking Oven,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
35cdd3a824ada16042725722166b0554,"microwave,microwave oven",microwave,Samsung MW1150WA,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
369e83693c7445a48ee2f8110bce2d6b,"microwave,microwave oven",microwave,Gucci Microwave Oven,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
391c1645b46367067621f3e966f56f52,"microwave,microwave oven",microwave,microwave Kitchen Room,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
3a78c8e5c361ff554a44340bf227e40,"microwave,microwave oven",microwave,"KEMS378SSS Kitchen RoomAid Combination Oven | 27"" Width | 1.4 cu. ft. Microwave Capacity",Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
3ba680a213e736bc23553854725256c2,"microwave,microwave oven",microwave,sharp r216ls compact microwave oven,Kitchen Room,Kitchen Room,Minimalist,appliance,counter,0.7
3c475e459a7cf86a13508f8f9877b42a,"microwave,microwave oven",microwave,Microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
400d1bc76504769c1d5ccc40b510e4bd,"microwave,microwave oven",microwave,Microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
401d1543b0617914de2a9aaff52ac7,"microwave,microwave oven",microwave,Microwave - Microgolf,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
406dad41dfaeb674477dbb9bdedfcc,"microwave,microwave oven",microwave,microonde whirpool - monolocale 1.0 -,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
42753fd8af1477e019d629b015d21083,"microwave,microwave oven",microwave,Horno de Microondas,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
42aac49442bb9f8bb4e3935c6cee4b35,"microwave,microwave oven",microwave,Microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
46dbba829a57ace8cffd61677456447e,"microwave,microwave oven",microwave,Oven - Microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
479af1fbc8399fe47608168119193cbf,"microwave,microwave oven",microwave,Combi Oven - Forno Combinato Da Incasso,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
4809d18c7a655877178e7d331e641179,"microwave,microwave oven",microwave,"JMW2327WS 27"" Combination Microwave/Wall Oven",Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
48eecde6f71bc1a2f99d92708f91e592,"microwave,microwave oven",microwave,Built-in microwave SAMSUNG,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
495543ebd719a29ceeb8d422649e5f2b,"microwave,microwave oven",microwave,Microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
49670b80947d34aca7f79a2a8b5d6e7f,"microwave,microwave oven",microwave,Microonda,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
4ab6c77bf27d4c86b8776ad71dcaa161,"microwave,microwave oven",microwave,Microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
4b896032652578d8b5d95a89c22ce403,"microwave,microwave oven",microwave,"Distinctive 24"" Microwave",Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
4bf44e878bc9bc41ccd4500d193ab05f,"microwave,microwave oven",microwave,Large Wall-Mount Microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
4c9a1496692048922ec64b86eca750d,"microwave,microwave oven",microwave,Macsong Microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
4df99b98a1f4967ddf3a1b0d597ce76e,"microwave,microwave oven",microwave,JVM1790SK - GE Profileâ„¢ 1.7 Cu. Ft. Convection Over-the-Range Microwave Oven,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
4e0b08959229923f2ccf9daeb92717bc,"microwave,microwave oven",microwave,"Microondas (low poly, textures)",Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
4f956e259344d4a3599fb6902c958d23,"microwave,microwave oven",microwave,Marshmallow In A Microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
506ce52bbfc7adecdb94e9396a25f7f1,"microwave,microwave oven",microwave,Panasonic Genius Prestige Microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
52000b7c14d7804e976040de71c9b526,"microwave,microwave oven",microwave,Table and microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
5392b189a357dbd6e5f8c8c5a6f910d5,"microwave,microwave oven",microwave,microwave oven,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
5874b21cb167217f4d9ddb9a204e75cd,"microwave,microwave oven",microwave,Microwave oven,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
5a933873658018998312881285c04cb3,"microwave,microwave oven",microwave,Microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
5a98c841d578715e4a44340bf227e40,"microwave,microwave oven",microwave,"KEMS308SSS Kitchen RoomAid Combination Oven | 30"" Width | 1.4 cu. ft. Microwave Capacity",Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
5b2633d960419bb2e5bf1ab8e7d0b,"microwave,microwave oven",microwave,"JMV9186WS 30"" Over-the-Range Microwave Oven with Convection",Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
5f51f5e0607167b4178e7d331e641179,"microwave,microwave oven",microwave,"JMW2330WS 30"" Combination Microwave/Wall Oven",Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
617358ef5ce2639ff5b1c85b3db5d1ce,"microwave,microwave oven",microwave,MICROWAVE,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
6216efeb4d5836d1efa585e146d1a8c9,"microwave,microwave oven",microwave,Microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
624edb4561b948c1374efba5c7752da1,"microwave,microwave oven",microwave,Microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
628ab6e5d0cf78b8931f48202f034c81,"microwave,microwave oven",microwave,Microonda Puerta de Espejo Marca Rania,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
67e4d0cf70b87600ddf024f7de40d58f,"microwave,microwave oven",microwave,Microwave Oven,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
684b0477a4ffae9f92b1088bf3ddce02,"microwave,microwave oven",microwave,microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
6888d8702b758476fc350be62d126bad,"microwave,microwave oven",microwave,Microwave ovensâ€”å¾®æ³¢ç‚‰â€”01,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
6942c30f25bbcde7ced224a469840964,"microwave,microwave oven",microwave,SNABB W,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
698b37ec06448da7160ce9e819e30139,"microwave,microwave oven",microwave,MICROONDAS BRASTEMP INOX KING SIZE,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
6aa4b136ec94b46472a38ac2b8f5cd48,"microwave,microwave oven",microwave,Panasonic Microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
6d8a8628eeb8ae92de6fb7d70c413eb,"microwave,microwave oven",microwave,Microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
6dad0112ef18439cb7add4de9f6e92e1,"microwave,microwave oven",microwave,Microonda Panasonic Inverter,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
6db8ab6c9693a340575f4e5007488531,"microwave,microwave oven",microwave,Bosch 500 Series Over-the-Range Microwave HMV5051U - Stainless Steel,Kitchen Room,Kitchen Room,Industrial,appliance,counter,0.7
70f55c83dccea88043c8f1cd479ffb1e,"microwave,microwave oven",microwave,Microwave Oven,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
71221c380da96cbebe67d9b32c3ddf8,"microwave,microwave oven",microwave,Microwave Oven,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
7431c55078a49981f557d80e0a8a9303,"microwave,microwave oven",microwave,Panasonic Microwave Oven,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
753c4428f12b2233b5d3c5ea5d496caa,"microwave,microwave oven",microwave,Panasonic NE-1024,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
7672e8f619765cc51af9a5a7008cc3ec,"microwave,microwave oven",microwave,Horno compacto siemens HB86P572 de 45 cm de altura,Kitchen Room,Kitchen Room,Minimalist,appliance,counter,0.7
77c4453bb4349e398128bc89a67202b0,"microwave,microwave oven",microwave,Microondas Panasonic,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
7acbd3fd7d1425e38f029c88b393c0c6,"microwave,microwave oven",microwave,microwave (stainless steal),Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
7b53aa1ce95b1efd1773834ba0a5df02,"microwave,microwave oven",microwave,Gommah Microwave (WIP),Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
7bce489081dd3a03379f47575c295bee,"microwave,microwave oven",microwave,Micro-ondas Brastemp Ative!,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
7cf2f3a1a3de48fda23949c21eddef76,"microwave,microwave oven",microwave,Microwave - Ryan Stewart,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
7d83379d6c2239393bf7bae2651d2cf,"microwave,microwave oven",microwave,micro ondas LG MH3046sp,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
81e961930e6ee5fd843f813f752a5e35,"microwave,microwave oven",microwave,Miele combi oven DGC 5080XL (black) 455x595x547,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
835ca5f3809182e86d1ffe1a45470ad7,"microwave,microwave oven",microwave,Microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
86bda959021c63b48242cb5dc48c7177,"microwave,microwave oven",microwave,Countertop microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
87bae84777fe8b702bac1bcdfc2402d2,"microwave,microwave oven",microwave,Microwave Oven (116kb),Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
88e2e2446a3cd2816694e76612a795a6,"microwave,microwave oven",microwave,"Electrolux 30"" Over-The-Range Microwave",Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
891f65c773939191c834958aed613724,"microwave,microwave oven",microwave,DC Microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
8d94838d6ad21411df3a1b0d597ce76e,"microwave,microwave oven",microwave,PEM31SMSS GE Profile Spacemaker IIÂ® 1.0 Cu. Ft. Microwave Oven,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
90ba871e45aa1d10b8bdb4201eaa026,"microwave,microwave oven",microwave,Sharp R252INW Mikrowelle (microwave),Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
9174b5b1b7306e1edf3a1b0d597ce76e,"microwave,microwave oven",microwave,PSB2201NSS GE Profile AdvantiumÂ® Wall Oven,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
91aa6504b3900385df3a1b0d597ce76e,"microwave,microwave oven",microwave,"ZET1SMSS 30"" Built-In Electronic Convection Single Wall Oven",Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
94c1905c213382a71a839a72929cc712,"microwave,microwave oven",microwave,microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
95bc6fb98624ea3229d75ea275a1cb4e,"microwave,microwave oven",microwave,Gaggenau-MicrovÃ¥gsugn BM220,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
a13b51c46b590287df75fdd4632be672,"microwave,microwave oven",microwave,Microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
a4a556292a3d9395230584014222e685,"microwave,microwave oven",microwave,A MODERN MICROWAVE,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
a65e74617ff51c661b1fe5e2144bf114,"microwave,microwave oven",microwave,Phisycs Microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
a91fc98fb71dfa46eed4b2bb88c072a8,"microwave,microwave oven",microwave,Samsung CM1929 Microwave,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.7
1a98ec71c011d3c1980d7e8bc442d06e,stove,stove,Wood Stove,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
1b625db2af8c02b04253be890e153964,stove,stove,JÃ¸tul stove,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
1d032da39f25772fc99ba9ee5d4194d,stove,stove,Electric Oven,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
1d089370d1329dbaa2d703b56896de1b,stove,stove,Stove,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
1d5eb167825bacba688d3cf9b52f4662,stove,stove,Wood Oven Italian Style for Pizza Bread and Roasted Food made by TheoPeir,Kitchen Room,Kitchen Room,European,appliance,counter,0.9
1e2a3147e365744f41965be83b7745a,stove,stove,POELE 500 - FLAMNCO,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
2a5cd751b522d07dce1b91578a49ea56,stove,stove,StÃ»v 16 (68 x 61),Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
2b9af8c16f4b64595e5e29d9f2069262,stove,stove,Wood stove,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
2c0c7a289d37157ecd8f3fe9ca2145e1,stove,stove,GE Stainless Steel Range,Kitchen Room,Kitchen Room,Industrial,appliance,counter,0.9
2c4eb370f10b4667e6a1cd9763fc2f3f,stove,stove,1966 Frigidaire Flair range,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
2cb7486cd0d713894c324889334fe6fb,stove,stove,German Corner Fireplace,Kitchen Room,Kitchen Room,European,appliance,counter,0.9
2d5b7183f052b34f56efcb65c52d83a1,stove,stove,Rais Rondo wood stove,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
2de24aec04fa960a5eb64c1003065596,stove,stove,LORFLAM XP54 IN finition Graphite,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
3aa97b75ff79a0594d1cd794fadc7ced,stove,stove,stuv-21-85,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
3c7cb5ba87684ffaf5f4f288fb912362,stove,stove,Viking VGCC530_4B Stove,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
3e8165c41c526ea45eb64c1003065596,stove,stove,LORFLAM XP78 BOX posÃ© finition Black,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
3ea1ace396f6ccae48407a54b1fbfda8,stove,stove,oven,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
3ed7ea7c49a32247c4c2cb2195d7bfe5,stove,stove,Stove,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
4a82d3e205075abdc5f3208c32f3ec87,stove,stove,"Kachelofen, Fireplaces, Herden, Stoves, Pec, krb, kamna, sporak, sparher",Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
4bad13c2b787299241965be83b7745a,stove,stove,CheminÃ©e LINDA,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
58caa0426be5f71f41965be83b7745a,stove,stove,CheminÃ©e SERRANA,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
5b0c38cda43ebcb35a7e054e0372a0f,stove,stove,All-in-One Ultimate Kitchen Room,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
5b0e09f6f3579f45efb11e763be8310,stove,stove,Kitchen Room Stove With Microwave oven,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
5dd1c0efb1907528ff5687b000691cff,stove,stove,fogao_01,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
6fe99039481ce154c13f6e8e2f6bde6,stove,stove,Kitchen Room range and double oven at 60-in,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
7bddc990442a3c6ea8ab8175d04e5764,stove,stove,Stove - poÃªle,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
7c3287c18d2cff672e57a20276f6e9,stove,stove,Hearthstone Luno Stove,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
7c82a4c439803269eacb651f5864b906,stove,stove,Oven,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
8b3b891df4dfbe2d41965be83b7745a,stove,stove,CheminÃ©e ENORA,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
8bc67008044e0e8f843f813f752a5e35,stove,stove,"BOSCH, Gaskookplaat - Zwart Hardglas, 60 cm PPP616B21E (58 x 590 x 520)",Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
8c2491e5245804d1ffc6e457221b9271,stove,stove,90cm Dual Fuel 6 Burner Stove - GR3606SA - Klasse,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
8ff18f81de484792f0b94599b4efe81,stove,stove,stove,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
9a5ece8646e88468877a6b14ac3aa8fd,stove,stove,Vermont Castings Radiance,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
9aaca16b41037ccdb4522b651100b435,stove,stove,Heat & Glo - Paloma Gas Stove,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
9bc1d272c82f528376a2788017b16c37,stove,stove,Vulcan - Modular Gas Range,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
9fde0df9146d61f119bea36737d5c9cb,stove,stove,Falcon Deluxe 110,Kitchen Room,Kitchen Room,Light Luxury,appliance,counter,0.9
108f01e1b4fbab56557991c690a01e0,stove,stove,Stove,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
10f1eb0113a6340e35914415372cbccb,stove,stove,Vermont Castings Intrepid II-borduex,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
15e020e34e3d2bba60ddc468fe733ed1,stove,stove,Stove1,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
177fedf455e50b4d352845ab138522d8,stove,stove,Stove,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
23ea5db3e8c4eb2a99762eab905e5e24,stove,stove,Ð¿ÐµÑ‡ÑŒ,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
24dfeb26cc47a046e6fbf2f5ae574e36,stove,stove,Herd,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
270e25863ba6098b0a04bc414beaa99,stove,stove,Gas on Glass Cooktop,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
27cebdcd07cf90aa500158c23c4c5a8e,stove,stove,Stove Top 1,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
27e067d588f8fa27ae410fdebd404ac2,stove,stove,stuv-21-75,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
287fd6b1b61269907fa354dc1b904bdd,stove,stove,Wood stove,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
298fc1492df14dbc96c91a9093ecb199,stove,stove,Coleman 500A Campstove,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
32fef525b8b75d2bdd833638fb82f742,stove,stove,Ilve Professional Plus Nostalgie PTN100,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
33cc4ac44ff34a789f71457a3f84fcdb,stove,stove,stove,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
355f5eea3905262d54665a4e9c906cd4,stove,stove,cooker,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
38cc2f381576c90e36f5739020329c46,stove,stove,Stove Soba Komur Odun Winter Coal Wood Kis Burn Fire Ates Alev Yakmak,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
39a419de848fdf542a2fbf58d878928,stove,stove,gas stove black,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
40c7d35e40916b3d9c50c94ef954cbe9,stove,stove,Esse Ironheart Multi-fuel Cooker,Kitchen Room,Kitchen Room,Industrial,appliance,counter,0.9
41d11126029f5b98e793cc5433bece89,stove,stove,Falcon Elise 110 Chinees blauw (1092x910x595),Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
41da6df6f2a4e48b5e4e23ed78187234,stove,stove,ATAG HG1471MBA gas stove,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
44d882d8627163957a35fac374dd53e8,stove,stove,Magic Chef CGR3742CDT Gas Range,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
44fe1c2abda6a722e793cc5433bece89,stove,stove,Lacanche Cormatin 70 terracotta (700x900x650).,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
45c494c0219a5ffaccb5c4dc056b97e2,stove,stove,Jotul (JÃ¸tul)118 Wood Stove,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
47c68395a5775e10d9deb3f829cc2475,stove,stove,Stove,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
48b9c0c72db0859cc0fd596e40539,stove,stove,Stove/Oven,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
48d103efdc593eb9397a815191739e2e,stove,stove,wood burning stove with oven,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
50c1f300272df84cd696cc46feeb6125,stove,stove,electric stove,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
510d5da107f80051e1d0950dd1aa903d,stove,stove,Oven grey 1,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
52d465df8deb8d51908e9df84c8bf032,stove,stove,Kitchen Room Counter,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
54b9ac27f2bae92627a11dcb35000f7a,stove,stove,Gas Range,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
